email,jobTitle,numberOfPositions,gender,lastEducation,jurusan,minWorkExperience,ageRange_min,ageRange_max,lokasiKerja,requiredCompetencies,acceptedDisabilityTypes
ptbks.recruitment@gmail.com,Team Leader,1,Laki-Laki,D3,,1-2 Tahun ,25,35,,"Tegas & mampu memimpin tim, menguasai microsoft office, terbiasa dengan target,  ketrampilan negosiasi, jujur & inovatif, berpenampilan rapi & menarik, mampu membangun relasi yang baik dalam B2C maupun B2B",
ptbks.recruitment@gmail.com,SR Supervisor,1,Laki-Laki,S1,,3-5 Tahun,25,35,,"Memiliki kemampuan managerial dan daya analisa yang kuat, Mampu membuat forecasting budget, Tegas & mampu memimpin tim, menguasai microsoft office, terbiasa dengan target,  ketrampilan negosiasi, jujur & inovatif, berpenampilan rapi & menarik, mampu membangun relasi yang baik dalam B2C maupun B2B",
Brawijaya@jobfair.com, Dokter ,5,Perempuan dan Laki-laki,S1,Profesi Dokter,1-2 Tahun ,21,35,,"- Sertifikasi ACLS, ATLS, STR
- Komunikasi & hospitality",
Brawijaya@jobfair.com, Perawat ,20,Perempuan dan Laki-laki,S1,Profesi Perawat,1-2 Tahun ,21,35,,"- Sertifikasi BTCLS, Pelatihan
- NICU/ICU/Emergency/Hemodialisa/Anestesi, STR
- Komunikasi & hospitality",
Brawijaya@jobfair.com, Sales Rumah Sakit ,10,Perempuan dan Laki-laki,S1,Marketing; Manajemen; Komunikasi,1-2 Tahun ,21,35,,"Memiliki pengalaman bekerja sebagai sales rumah sakit, diutamakan spesialisasi insurance, community, refferal, atau corporate, Negosiasi, komunikasi & memiliki networking di lingkup rumah sakit",
Brawijaya@jobfair.com, Apoteker ,5,Perempuan dan Laki-laki,S1,Profesi Apoteker,1-2 Tahun ,21,35,,"- STRA
- Diutamakan paham terkait farmasi klinis, berpengalaman bekerja di rumah sakit",
Brawijaya@jobfair.com, Asisten Apoteker ,4,Perempuan dan Laki-laki,D3,Farmasi,1-2 Tahun ,21,35,,STR TTK,
Brawijaya@jobfair.com, Radiographer ,2,Perempuan dan Laki-laki,D3,Radiologi,1-2 Tahun ,21,35,,"- STR, Sertifikasi PPR
- Mampu mengoperasiokan CT Scan/MRI/X-Ray/Dental & Panoramic",
Brawijaya@jobfair.com, Ahli Elektromedis ,4,Laki-laki,D3,Elektromedis,1-2 Tahun ,21,35,,"- STR
- Mampu melakukan kalibrasi & maintenance alat-alat medis",
Brawijaya@jobfair.com, IT Support ,2,Laki-laki,S1,Sistem Informasi; Teknik Informatika,1-2 Tahun ,21,35,,Menguasai aplikasi Teramedic,
Brawijaya@jobfair.com, Admission / Customer Service ,10,Perempuan,S1,Marketing; Manajemen; Komunikasi,1-2 Tahun ,21,35,,"Dapat melakukan Handling Complain, dapat mengoperasikan komputer",
Brawijaya@jobfair.com, Billing / Cashier ,10,Perempuan dan Laki-laki,S1,Ekonomi; Akuntansi,1-2 Tahun ,21,35,,"Dapat melakukan Handling Complain, dapat mengoperasikan komputer, Dapat menggunakan mesin EDC",
Brawijaya@jobfair.com, Fisioterapi ,5,Perempuan dan Laki-laki,D3,Fisioterapi,1-2 Tahun ,21,35,,STR,
CaturMitra@jobfair.com,Internal Audit Staff,5,Laki-laki,S1,,1-2 Tahun ,27,32,,"Ms. Excel (HlookUp, VlookUp, Pivot)",
CaturMitra@jobfair.com,E - Commerce Staff,5,Laki-laki,S1,,1-2 Tahun ,25,32,,"- Customer Service handling.
- Complain handling.
- Microsoft Office",
CaturMitra@jobfair.com,HR Store,2,Perempuan dan Laki-laki,S1,,1-2 Tahun ,25,35,,"- Memahami peraturan tentang Hubungan Industrial.
- Leadership.
- Komunikasi.
- Coaching.
- Problem Solving Skill",
CaturMitra@jobfair.com,Sales Supervisor,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,25,35,,"- Selling Skill.
- Product Handling. 
- Produck Knowledge.
- Target Oriented.
- Math Retail.
- Leadership.",
CaturMitra@jobfair.com,SPG / SPB,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,35,,"- Selling Skill.
- Product Handling.
- Produck Knowledge.
- Target Oriented.",
darbenirekrutmen@gmail.com,Sales Mikro,50,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,20,35,,"- Kemampuan komunikasi yang baik.
- Memiliki kendaraan pribadi.
- SLIK / BI Checking baik.
- Berpengalaman di bidang marketing menjadi nilai tambah",
darbenirekrutmen@gmail.com,Driver,20,Laki-laki,SMA/SMK,,Lulusan Baru,21,40,,"- Memiliki SIM A.
- Ramah.
- Familiar dengan wilayah dan rute area Jabodetabek.
- Berpengalaman menjadi nilai tambah",
darbenirekrutmen@gmail.com,Security,20,Laki-laki,SMA/SMK,,Lulusan Baru,21,40,,"- Memiliki sertifikat KTA.
- Ramah.
- Kemampuan komunikasi yang baik.
- Mampu menjaga keamanan dan ketertiban lingkungan kantor.
- Sehat jasmani dan rohani.
- Berpengalaman menjadi nilai tambah.",
darbenirekrutmen@gmail.com,Cleaning Service & Office Boy,20,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,21,40,,"- Cekatan.
- Ramah.
- Kemampuan komunikasi yang baik.",
hrd.ptei@ebara.com,Machining Officer,1,Perempuan dan Laki-laki,S1,Teknik Industri; Mesin,1-2 Tahun ,24,30,,"Leadership, Program CNC & PLC, mempunyai strategi pencapaian target perusahaan,",
hrd.ptei@ebara.com,Casting Officer,1,Laki-laki,S1,Teknik Industri; Metalurgi,1-2 Tahun ,24,30,,"Leadership, Metalurgi & Pengecoran Logam, mempunyai strategi pencapaian target perusahaan,",
hrd.ptei@ebara.com,Engineering Officer,1,Perempuan dan Laki-laki,S1,Teknik Industri; Mesin; Lain yang berkaitan,1-2 Tahun ,24,30,,"Leadership, Solidwork/Autocad, mempunyai strategi pencapaian target perusahaan",
hrd.ptei@ebara.com,Procurement Officer,1,Perempuan dan Laki-laki,S1,Teknik Industri; Mesin; Lain yang berkaitan,1-2 Tahun ,24,30,,"Leadership, Inventory system, mempunyai strategi pencapaian target perusahaan",
hrd.ptei@ebara.com,Sales & Marketing Officer,1,Perempuan dan Laki-laki,S1,Teknik Industri; Mesin,1-2 Tahun ,24,30,,"Leadership, Negotiation & Comunication Skill, Pump Knowledge, mempunyai strategi pencapaian target perusahaan",
hrd.ptei@ebara.com,Foundry Support Asst. Manager,1,Laki-laki,S1,Teknik Industri; Metalurgi,3-5 Tahun,30,40,,"Leadership, Metalurgi & Pengecoran Logam, mempunyai strategi pencapaian target perusahaan,",
hrd.ptei@ebara.com,Foundry Asst. Manager,1,Laki-laki,S1,Teknik Industri; Metalurgi,3-5 Tahun,30,40,,"Leadership, Metalurgi & Pengecoran Logam, mempunyai strategi pencapaian target perusahaan,",
hrd.ptei@ebara.com,Machining Operator,5,Laki-laki,SMA/SMK,,1-2 Tahun ,20,25,,"Sertifikasi Mesin bubut, CNC, Alat Ukur & membaca Gambar teknik",
hrd.ptei@ebara.com,Foundry Operator,6,Laki-laki,SMA/SMK,,1-2 Tahun ,20,25,,"Pengetahuan tentang pengecoran logam, Alat Ukur & membaca Gambar teknik",
hrd.ptei@ebara.com,PPIC & WH Operator,1,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,25,,"Pengetahuan system Inventory, SIO Forklift, Alat Ukur & membaca Gambar teknik",
hrd.ptei@ebara.com,QA & QC Operator,3,Laki-laki,SMA/SMK,,1-2 Tahun ,20,25,,"Sertifikasi  Alat Ukur, Pump Knowledge & membaca Gambar teknik",
hrd.ptei@ebara.com,Assembly & TC Operator,2,Laki-laki,SMA/SMK,,1-2 Tahun ,20,25,,"Sertifikasi  Alat Ukur, Pump Knowledge & membaca Gambar teknik",
Gamecomm@jobfair.com,Design Grafis,2,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,,,,,Disabilitas Daksa
Gamecomm@jobfair.com,Social Media Manager,1,Perempuan dan Laki-laki,S1,,3-5 Tahun,,,,,Disabilitas Daksa
Gamecomm@jobfair.com,Social Media staff,4,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,,,,,Disabilitas Daksa
Gamecomm@jobfair.com,Editor Video dan Foto,3,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,,,,,Disabilitas Daksa
agentncogad@gmail.com,Telemarketer,100,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,35,,"Komunikatif, disiplin dan target oriented.",Tidak ada
agentncogad@gmail.com,Desk Collection,50,Perempuan dan Laki-laki,D3,,1-2 Tahun ,20,37,,"Komunikatif, disiplin dan target oriented.",Tidak ada
agentncogad@gmail.com,Desk Collection,50,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,40,Yogyakarta,"Komunikatif, disiplin dan target oriented.",Tidak ada
agentncogad@gmail.com,Offline Sales,50,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,40,,"Komunikatif, disiplin dan target oriented.",Tidak ada
agentncogad@gmail.com,Contact Center ,50,Perempuan dan Laki-laki,D3,,1-2 Tahun ,23,29,,Komunikatif.,Tidak ada
agentncogad@gmail.com,Contact Center,50,Perempuan dan Laki-laki,D3,,1-2 Tahun ,23,29,Yogyakarta,Komunikatif.,Tidak ada
radikdik.pratama@gmail.com,Business Representative,23,Perempuan dan Laki-laki,S1,,1-2 Tahun ,22,28,,Pengalaman dibidang Sales/Marketing.,
radikdik.pratama@gmail.com,Sales Representative,5,Laki-laki,SMA/SMK,,1-2 Tahun ,22,35,,"- Pengalaman dibidang penjualan.
- Negotiation Skills.
",
radikdik.pratama@gmail.com,Promotor Electronic,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,22,35,,"- Pengalaman dibidang penjualan.
- Negotiation Skills.
- Pengalaman dibidang sales elektronik.
",
radikdik.pratama@gmail.com,Sales Marchandiser,3,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,22,35,,"- Pengalaman dibidang penjualan.
- Negotiation Skills.
- Pengalaman dibidang sales Horeca.
- Terbiasa bekerja dengan mobile/cancvassing.",
radikdik.pratama@gmail.com,Administration,5,Perempuan dan Laki-laki,D3,,1-2 Tahun ,22,30,,"- Memiliki kemampuan penggunaan Mcs Excel.
- Filling Document.",
radikdik.pratama@gmail.com,Accounting & Finance Staff,5,Perempuan dan Laki-laki,D3,,1-2 Tahun ,22,30,,"- Memiliki pemahaman yang baik mengenai pembukuan dan perpajakan.
- Mahir menggunakan Microsoft Office (Word, Excel) / Program Accounting. 
- Terbiasa memimpin dan baik dalam analisa maupun pemecahan masalah. 
- Memiliki komunikasi, dan pelaporan yang baik.",
radikdik.pratama@gmail.com,Warehouse staff,2,Perempuan dan Laki-laki,D3,,1-2 Tahun ,22,35,,"Terampil dalam menggunakan sistem SAP, excel, dan alat analitik untuk mengelola data dan membuat laporan.",
radikdik.pratama@gmail.com,Driver,5,Laki-laki,SMA/SMK,,1-2 Tahun ,22,45,,"Memastikan kendaraan yang akan digunakan fit dengan melakukan pre check sebelum melakukan perjalanan.
Menjaga kebersihan dan merawat kendaraan yang akan digunakan.",
radikdik.pratama@gmail.com,Office Boy/Office Girl,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,22,35,,Menjaga & merawat kebersihan kantor.,
radikdik.pratama@gmail.com,Marchandiser,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,22,35,,"- Mempromosikan dan Menjual Produk.
- Mempromosikan Program atau Penawaran Khusus.",
radikdik.pratama@gmail.com,Security,5,Laki-laki,SMA/SMK,,1-2 Tahun ,22,45,,"- Memiliki sertifikasi Gada Pratama dan KTA (aktif).
- Tegas, jujur dan memiliki kemampuan komunikasi yang baik.",
radikdik.pratama@gmail.com,Operator Forklift,2,Laki-laki,SMA/SMK,,1-2 Tahun ,22,40,,Memiliki SIO Aktif kemenaker,
Heroretail@jobfair.com,Store Manager,7,Perempuan dan Laki-laki,S1,,>5 Tahun,18,30,,Penjualan,
Heroretail@jobfair.com,Assistant Store Manager,14,Perempuan dan Laki-laki,S1,,3-5 Tahun,18,30,,Penjualan,
Heroretail@jobfair.com,Meat Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Receiving Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Produce Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Dairy Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Banker,7,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,"Penjualan, Accounting",
Heroretail@jobfair.com,Bakery Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Seafood Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Admin Store,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Cashier,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Sushi Assistant,2,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,IT Project Development,1,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,18,30,,IT,
Heroretail@jobfair.com,Sales Retil,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
Heroretail@jobfair.com,Grocery Assistant,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,30,,Penjualan,
honchuanindonesia06@gmail.com,Production Assistant,1,Laki-laki,D3,,1-2 Tahun ,25,35,,"Familiar with Ms office, SAP, ERP and any prouduction administration and inventory control",
honchuanindonesia06@gmail.com,Engineer Packaging,2,Laki-laki,S1,,1-2 Tahun ,25,35,,Understanding of blowing machines.,
honchuanindonesia06@gmail.com,Warehouse Operator,2,Laki-laki,SMA/SMK,,Lulusan Baru,25,35,,,
honchuanindonesia06@gmail.com,Production Operator,3,Laki-laki,SMA/SMK,,Lulusan Baru,23,35,,,
honchuanindonesia06@gmail.com,Blowing Preform Section Leader,1,Laki-laki,S1,,1-2 Tahun ,23,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Production Operator,3,Laki-laki,SMA/SMK,,Lulusan Baru,20,35,,,
honchuanindonesia06@gmail.com,production leader,1,Laki-laki,S1,,1-2 Tahun ,25,35,,"Major from industrial, Mechanical and experienced in their field",
honchuanindonesia06@gmail.com,(Vice)Section Leader,2,Laki-laki,S1,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Production Operator Filling,3,Laki-laki,SMA/SMK,,Lulusan Baru,25,35,,,
honchuanindonesia06@gmail.com,Production Operator Label Machine,3,Laki-laki,SMA/SMK,,Lulusan Baru,25,35,,,
honchuanindonesia06@gmail.com,Production Operator Material Carrier,2,Laki-laki,SMA/SMK,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Production Operator Caser and Palletizer,4,Laki-laki,SMA/SMK,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Maintenace Engineer,2,Laki-laki,D3,,1-2 Tahun ,25,35,,Understanding process buying sparepart and updates of machine parts.,
honchuanindonesia06@gmail.com,Spare Controller,1,Laki-laki,S1,,1-2 Tahun ,25,35,,"Major from industrial, Mechanical and experienced in their field.",
honchuanindonesia06@gmail.com,leader mecahincal,1,Laki-laki,S1,,1-2 Tahun ,25,35,,"Major from industrial, Mechanical and experienced in their field.",
honchuanindonesia06@gmail.com,Mechanical and Electrical Technician,3,Laki-laki,S1,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Warehouse Operator,8,Laki-laki,SMA/SMK,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Warehouse Assistant,1,Laki-laki,S1,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Warehouse (Vice) Section Leader,1,Laki-laki,S1,,1-2 Tahun ,25,35,,Understanding FIFO & FEFO Controlling system.,
honchuanindonesia06@gmail.com,QA/QC,2,Laki-laki,D3,,1-2 Tahun ,25,35,,"Understands the registration, renewal, and certification processes of BPOM, Halal MUI, and similar authorities.",
honchuanindonesia06@gmail.com,QA/QC (PQC),5,Laki-laki,SMA/SMK,,1-2 Tahun ,25,35,,Experienced in their field.,
honchuanindonesia06@gmail.com,Quality Assurance Engineer,1,Laki-laki,S1,,1-2 Tahun ,25,35,,Experienced in their field.,
Wedabay@jobfair.com,Senior Translator Mandarin,9,Perempuan dan Laki-laki,S1,,1-2 Tahun ,18,44,,HSK Level 5 & HSKK Advanced.,
Wedabay@jobfair.com,Cost Control Administrator (Mandarin Speaker),2,Perempuan dan Laki-laki,S1,Ekonomi; Keuangan; Akuntansi; Lain yang berkaitan,1-2 Tahun ,18,44,,"- Mahir menggunakan Microsoft Office, terutama Excel untuk pengolahan data pengendalian biaya.
- Memiliki sertifikat dasar Microsoft Office Specialist (MOS) Excel menjadi nilai tambah.
- Skor TOEFL ≥ 450 dan HSK Level 4 lebih diutamakan.
- Pengalaman di bidang Cost Control menjadi keunggulan tambahan.",
Wedabay@jobfair.com,Financial Analyst Administrator (Mandarin Speaker),2,Perempuan dan Laki-laki,S1,Ekonomi; Keuangan; Akuntansi; Lain yang berkaitan,1-2 Tahun ,18,44,,"- Mahir menggunakan Microsoft Office, terutama Excel untuk pengolahan data keuangan.
- Memiliki sertifikat dasar Microsoft Office Specialist (MOS) Excel menjadi nilai tambah.
- Skor TOEFL ≥ 450 dan HSK Level 4 lebih diutamakan.
- Pengalaman di bidang Financial Analyast menjadi keunggulan tambahan.",
Wedabay@jobfair.com,Project Control Administrator (Mandarin Speaker),1,Perempuan dan Laki-laki,S1,Teknik Industri; Manajemen; Lain yang berkaitan,1-2 Tahun ,18,44,,"- Terampil menggunakan Microsoft Excel untuk analisis jadwal, biaya, dan risk control.
- Memiliki sertifikat dasar Microsoft Office Specialist (MOS) Excel menjadi nilai tambah.
- Skor TOEFL ≥ 450 dan HSK Level 4 lebih diutamakan.
- Pengalaman di bidang Project Control menjadi keunggulan tambahan.",
